job_id,company,title,location,job_url,date_posted,source,collected_at,department,employment_type,remote_status,skills,function,seniority,remote_classification,salary_min,salary_max,salary_currency
workday:web:R14717,Newfold Digital,Product Support Associate (Freshers),India - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/India---Remote/Technical-Chat-Support_R14717,2026-08-06,workday,2026-08-18T14:46:55Z,,,,DNS; Linux; Plesk; WordPress; cPanel,Customer Support,Entry Level,Remote,,,
workday:web:R14316,Newfold Digital,Product Manager Senior (Hosting Avançado),Brazil - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Brazil---Remote/Product-Manager-Senior--Hosting-Avanado-_R14316-1,2026-08-04,workday,2026-08-18T14:46:55Z,,,,,Product,Manager,Remote,,,
workday:web:R14858,Newfold Digital,Content Marketing Manager,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Content-Marketing-Manager_R14858,2026-08-01,workday,2026-08-18T14:46:55Z,,,,Content Marketing; Project Management; SEO,Marketing,Manager,On-site,,,
workday:web:R14859,Newfold Digital,Web Producer — SEO & Content Publishing (AEM + WordPress),"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Web-Producer---SEO---Content-Publishing--AEM---WordPress-_R14859,2026-08-01,workday,2026-08-18T14:46:55Z,,,,Content Marketing; JavaScript; Looker; Python; SEO; WordPress,Marketing,Unknown,On-site,,,
workday:web:R14844,Newfold Digital,"Director, Storefront",United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Vice-President--Storefront_R14844,2026-07-30,workday,2026-08-18T14:46:55Z,,,,Customer Success; Partnerships,Other,Director,Remote,,,
workday:web:R14860,Newfold Digital,"Sr. Director, Performance Marketing",United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Vice-President--Performance-Marketing_R14860,2026-07-30,workday,2026-08-18T14:46:55Z,,,,HubSpot; Partnerships; Performance Marketing,Marketing,Director,Remote,,,
workday:web:R14888,Newfold Digital,Talent Acquisition Partner,Brazil - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Brazil---Remote/Talent-Acquisition-Partner_R14888-1,2026-07-28,workday,2026-08-18T14:46:55Z,,,,Partnerships,HR / People,Unknown,Remote,,,
workday:web:R14071,Newfold Digital,Retention Associate,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Retention-Associate_R14071,2026-07-28,workday,2026-08-18T14:46:55Z,,,,DNS; Technical Support,Other,Entry Level,On-site,,,
workday:web:R14602,Newfold Digital,Online Marketing Account Manager,2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Nova-Scotia-Canada---Remote/Account-Services-II_R14602,2026-07-27,workday,2026-08-18T14:46:55Z,,,,Account Management,Marketing,Manager,On-site,,,
workday:web:R14838,Newfold Digital,Senior Software Engineer – Platform Engineering,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Senior-Software-Engineer---Platform-Engineering_R14838,2026-07-27,workday,2026-08-18T14:46:55Z,,,,Bash; CDN; CI/CD; Cloudflare; DNS; Docker; Git; Grafana; Kubernetes; Linux; Load Balancing; Node.js; Observability; Prometheus; Python; Terraform; WAF,Infrastructure / SRE,Senior,On-site,,,
workday:web:R14825,Newfold Digital,Outbound Sales Consultant,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Outbound-Sales-Consultant_R14825-1,2026-07-25,workday,2026-08-18T14:46:55Z,,,,WordPress,Sales,Unknown,On-site,,,
workday:web:R14755,Newfold Digital,Inbound Sales Consultant,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Inbound-Sales-Consultant_R14755-1,2026-07-24,workday,2026-08-18T14:46:55Z,,,,,Sales,Unknown,Remote,,,
workday:web:R14831,Newfold Digital,Enterprise Technical Account Manager,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Enterprise-Technical-Account-Manager_R14831-1,2026-07-24,workday,2026-08-18T14:46:55Z,,,,AWS; Customer Success; DNS; Google Cloud; Kubernetes; Linux; Microsoft Azure; Observability; Product Management; Project Management; Technical Support; Terraform,Customer Success,Manager,Remote,,,
workday:web:R14782,Newfold Digital,Java Backend Software Engineer,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Java-Backend-Software-Engineer_R14782,2026-07-22,workday,2026-08-18T14:46:55Z,,,,AWS; CI/CD; Docker; Git; Google Cloud; Grafana; Java; Kubernetes; Microsoft Azure; MySQL; PostgreSQL; Prometheus; Redis; SQL,Engineering,Unknown,On-site,,,
workday:web:R14790,Newfold Digital,Event Marketing Manager,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Event-Marketing-Manager_R14790,2026-07-20,workday,2026-08-18T14:46:55Z,,,,HubSpot; Partnerships; SQL; Salesforce; WordPress,Marketing,Manager,Remote,,,
workday:web:R14633,Newfold Digital,Strategic Account Manager,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Strategic-Account-Executive_R14633-1,2026-07-15,workday,2026-08-18T14:46:55Z,,,,Account Management; Partnerships; Salesforce; WordPress,Customer Success,Manager,Remote,,,
workday:web:R14763,Newfold Digital,Online Marketing Associate (SEO Support),"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Online-Marketing-Associate--SEO-Support-_R14763,2026-07-15,workday,2026-08-18T14:46:55Z,,,,Account Management; SEO,Marketing,Entry Level,On-site,,,
workday:web:R14576,Newfold Digital,Inbound Sales Consultant,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Inbound-Sales-Consultant_R14576,2026-07-15,workday,2026-08-18T14:46:55Z,,,,,Sales,Unknown,On-site,,,
workday:web:R14155,Newfold Digital,Small Business Consultant,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Small-Business-Consultant_R14155,2026-07-13,workday,2026-08-18T14:46:55Z,,,,SEO,Other,Unknown,Remote,,,
workday:web:R14156,Newfold Digital,Website & SEO Sales Consultant,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Website---SEO-Sales-Consultant_R14156,2026-07-13,workday,2026-08-18T14:46:55Z,,,,SEO,Sales,Unknown,Remote,,,
workday:web:R13840,Newfold Digital,Product Support Associate (Voice),"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Product-Support-Associate--Voice-_R13840,2026-07-13,workday,2026-08-18T14:46:55Z,,,,DNS; Technical Support; WordPress; cPanel,Customer Support,Entry Level,On-site,,,
workday:web:R14769,Newfold Digital,Outbound Sales (REMOTE),United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Outbound-Sales--REMOTE-_R14769,2026-07-10,workday,2026-08-18T14:46:55Z,,,,SEO,Sales,Unknown,Remote,,,
workday:web:R14768,Newfold Digital,Telesales Representative,2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Telesales-Representative_R14768,2026-07-10,workday,2026-08-18T14:46:55Z,,,,SEO,Sales,Unknown,On-site,,,
workday:web:R14767,Newfold Digital,Outbound Sales (REMOTE),2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Ontario-Canada---Remote/Outbound-Sales--REMOTE-_R14767-1,2026-07-10,workday,2026-08-18T14:46:55Z,,,,SEO,Sales,Unknown,Remote,,,
workable:rocket-dot-n-et:EC37B2D13B,Rocket.net,Shift Lead Supervisor - WordPress Support,"Jupiter, United States",https://apply.workable.com/rocket-dot-n-et/j/EC37B2D13B/,2026-08-05T00:00:00.000Z,workable,2026-08-18T14:46:55Z,Support,full,Remote,Account Management; Apache; CDN; Cloudflare; DNS; Linux; MySQL; Nginx; Observability; PHP; Redis; Technical Support; WAF; WP-CLI; WordPress; cPanel,Customer Support,Lead / Staff,Remote,,,
workable:rocket-dot-n-et:64462A130D,Rocket.net,Site Reliability Engineer (SRE),"Jupiter, United States",https://apply.workable.com/rocket-dot-n-et/j/64462A130D/,2026-07-31T00:00:00.000Z,workable,2026-08-18T14:46:55Z,Support,full,Remote,Apache; Bash; CDN; Cloudflare; DNS; Incident Response; Linux; MariaDB; MySQL; Nginx; Observability; PHP; Redis; Technical Support; WAF; WordPress,Infrastructure / SRE,Unknown,Remote,,,
workable:rocket-dot-n-et:21320F1D94,Rocket.net,WordPress Support Engineer,"Jupiter, United States",https://apply.workable.com/rocket-dot-n-et/j/21320F1D94/,2026-06-18T00:00:00.000Z,workable,2026-08-18T14:46:55Z,Support,full,Remote,Apache; CDN; Cloudflare; DNS; Linux; MySQL; Nginx; PHP; Redis; WAF; WP-CLI; WordPress; cPanel,Customer Support,Unknown,Remote,,,
generic:Servebolt:https://careers.servebolt.com/jobs/8011054-senior-systems-engineer,Servebolt,Senior Systems Engineer,,https://careers.servebolt.com/jobs/8011054-senior-systems-engineer,,generic,2026-08-18T14:46:55Z,,,,Ansible; Apache; Bash; CI/CD; DNS; Go; Incident Response; Linux; MariaDB; MongoDB; Node.js; Observability; PHP; PostgreSQL; Python; TypeScript,Infrastructure / SRE,Senior,Unknown,,,
generic:Servebolt:https://careers.servebolt.com/jobs/5701734-controller-business-administrator,Servebolt,Controller & Business Administrator,,https://careers.servebolt.com/jobs/5701734-controller-business-administrator,,generic,2026-08-18T14:46:55Z,,,,Apache,Finance,Unknown,Unknown,,,
