job_id,company,title,location,job_url,date_posted,source,collected_at,department,employment_type,remote_status,skills,function,seniority,remote_classification,salary_min,salary_max,salary_currency
workday:web:R15035,Newfold Digital,Domain Support Associate,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Domain-Support-Associate_R15035,2026-08-24,workday,2026-09-01T03:52:10Z,,,,Technical Support,Customer Support,Entry Level,On-site,,,
workday:web:R14939,Newfold Digital,SDR Supervisor,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/SDR-Supervisor_R14939-1,2026-08-20,workday,2026-09-01T03:52:10Z,,,,SQL; Salesforce,Sales,Unknown,Remote,,,
workday:web:R14970,Newfold Digital,"Software Engineering, Manager","Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Software-Engineering--Manager_R14970,2026-08-19,workday,2026-09-01T03:52:10Z,,,,Apache Kafka; CDN; CI/CD; Docker; Elasticsearch; Git; Go; Java; JavaScript; Jenkins; Kubernetes; LLMs; Next.js; Node.js; PHP; Python; React; TypeScript; WordPress,Engineering,Manager,On-site,,,
workday:web:R14983,Newfold Digital,"Principal Product Manager, Agentic Experiences",United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Principal-Product-Manager--Agentic-Experiences_R14983-1,2026-08-18,workday,2026-09-01T03:52:10Z,,,,LLMs; Observability; Product Management; RAG,Product,Manager,Remote,,,
workday:web:R15017,Newfold Digital,"Senior Manager, Employee Experience","Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Senior-Manager--Employee-Experience_R15017,2026-08-19,workday,2026-09-01T03:52:10Z,,,,WordPress,Other,Manager,On-site,,,
workday:web:R14602,Newfold Digital,Account Services II,2 Locations,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Nova-Scotia-Canada---Remote/Account-Services-II_R14602,2026-08-18,workday,2026-09-01T03:52:10Z,,,,Account Management,Other,Mid Level,On-site,,,
workday:web:R15018,Newfold Digital,Call Center Trainer,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Call-Center-Trainer_R15018,2026-08-18,workday,2026-09-01T03:52:10Z,,,,,Other,Unknown,On-site,,,
workday:web:R15000,Newfold Digital,Sales Consultant - Chat,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Sales-Consultant---Chat_R15000,2026-08-18,workday,2026-09-01T03:52:10Z,,,,,Sales,Unknown,On-site,,,
workday:web:R14345,Newfold Digital,Technical Trainer,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Technical-Trainer_R14345-1,2026-08-17,workday,2026-09-01T03:52:10Z,,,,,Other,Unknown,On-site,,,
workday:web:R14175,Newfold Digital,Customer Service Representative,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Customer-Service-Representative_R14175-1,2026-08-17,workday,2026-09-01T03:52:10Z,,,,Observability; Technical Support,Customer Support,Unknown,On-site,,,
workday:web:R13822,Newfold Digital,Senior Programmatic Media Manager,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Senior-Performance-Media-Manager_R13822-1,2026-08-14,workday,2026-09-01T03:52:10Z,,,,Project Management; Salesforce; Tableau,Other,Manager,Remote,,,
workday:web:R14989,Newfold Digital,Site Reliability Engineer,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Site-Reliability-Engineer_R14989,2026-08-14,workday,2026-09-01T03:52:10Z,,,,AWS; Ansible; Apache; Go; Google Cloud; Linux; Microsoft Azure; Nginx; Observability; Python; Terraform,Infrastructure / SRE,Unknown,On-site,,,
workday:web:R14986,Newfold Digital,Sales Consultant (Outbound),"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/OOutbound-Sales-Executive_R14986,2026-08-14,workday,2026-09-01T03:52:10Z,,,,WordPress,Sales,Unknown,On-site,,,
workday:web:R14589,Newfold Digital,Associate Sales,India - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/India---Remote/Associate-Sales_R14589,2026-08-14,workday,2026-09-01T03:52:10Z,,,,Product Management; WordPress,Sales,Entry Level,Remote,,,
workday:web:R13766,Newfold Digital,Technical Support Associate (Voice),"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Product-Support-Associate_R13766,2026-08-12,workday,2026-09-01T03:52:10Z,,,,DNS; Technical Support; WordPress; cPanel,Customer Support,Entry Level,On-site,,,
workday:web:R14546,Newfold Digital,Billing and Risk Mitigation Associate,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Billing-and-Risk-Mitigation-Associate_R14546,2026-08-12,workday,2026-09-01T03:52:10Z,,,,,Finance,Entry Level,On-site,,,
workday:web:R14966,Newfold Digital,Sales Development Representative,Texas - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Texas---Remote/Sales-Development-Representative_R14966,2026-08-07,workday,2026-09-01T03:52:10Z,,,,Customer Success,Sales,Unknown,Remote,,,
workday:web:R14717,Newfold Digital,Product Support Associate (Freshers),India - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/India---Remote/Technical-Chat-Support_R14717,2026-08-06,workday,2026-09-01T03:52:10Z,,,,DNS; Linux; Plesk; WordPress; cPanel,Customer Support,Entry Level,Remote,,,
workday:web:R14844,Newfold Digital,"Director, Storefront",United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Vice-President--Storefront_R14844,2026-07-30,workday,2026-09-01T03:52:10Z,,,,Customer Success; Partnerships,Other,Director,Remote,,,
workday:web:R14860,Newfold Digital,"Sr. Director, Performance Marketing",United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Vice-President--Performance-Marketing_R14860,2026-07-30,workday,2026-09-01T03:52:10Z,,,,HubSpot; Partnerships; Performance Marketing,Marketing,Director,Remote,,,
workday:web:R14071,Newfold Digital,Retention Associate,"Cebu, Philippines",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Cebu-Philippines/Retention-Associate_R14071,2026-07-28,workday,2026-09-01T03:52:10Z,,,,DNS; Technical Support,Other,Entry Level,On-site,,,
workday:web:R14838,Newfold Digital,Senior Software Engineer – Platform Engineering,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Senior-Software-Engineer---Platform-Engineering_R14838,2026-07-27,workday,2026-09-01T03:52:10Z,,,,Argo CD; Bash; CDN; CI/CD; Cloudflare; DNS; Datadog; Docker; Git; GitHub Actions; Grafana; Helm; Jenkins; Kubernetes; Linux; Load Balancing; Node.js; Observability; OpenTelemetry; Prometheus; Python; Terraform; WAF,Infrastructure / SRE,Senior,On-site,,,
workday:web:R14825,Newfold Digital,Outbound Sales Consultant,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Outbound-Sales-Consultant_R14825-1,2026-07-25,workday,2026-09-01T03:52:10Z,,,,WordPress,Sales,Unknown,On-site,,,
workday:web:R14831,Newfold Digital,Enterprise Technical Account Manager,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Enterprise-Technical-Account-Manager_R14831-1,2026-07-24,workday,2026-09-01T03:52:10Z,,,,AWS; Customer Success; DNS; Google Cloud; Kubernetes; Linux; Microsoft Azure; Observability; Product Management; Project Management; Technical Support; Terraform,Customer Success,Manager,Remote,,,
workday:web:R14782,Newfold Digital,Java Backend Software Engineer,"Mumbai, India",https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/Mumbai-India/Java-Backend-Software-Engineer_R14782,2026-07-22,workday,2026-09-01T03:52:10Z,,,,AWS; Apache Kafka; CI/CD; Docker; Git; Google Cloud; Grafana; Java; Kubernetes; Microsoft Azure; MySQL; OpenTelemetry; PostgreSQL; Prometheus; Redis; SQL,Engineering,Unknown,On-site,,,
workday:web:R14790,Newfold Digital,Event Marketing Manager,United States - Remote,https://web.wd1.myworkdayjobs.com/ExternalCareerSite/job/United-States---Remote/Event-Marketing-Manager_R14790,2026-07-20,workday,2026-09-01T03:52:10Z,,,,HubSpot; Partnerships; SQL; Salesforce; WordPress,Marketing,Manager,Remote,,,
workable:rocket-dot-n-et:EC37B2D13B,Rocket.net,Shift Lead Supervisor - WordPress Support,"Jupiter, United States",https://apply.workable.com/rocket-dot-n-et/j/EC37B2D13B/,2026-08-05T00:00:00.000Z,workable,2026-09-01T03:52:10Z,Support,full,Remote,Account Management; Apache; CDN; Cloudflare; DNS; Linux; MySQL; Nginx; Observability; PHP; Redis; Technical Support; WAF; WP-CLI; WordPress; cPanel,Customer Support,Lead / Staff,Remote,,,
workable:rocket-dot-n-et:64462A130D,Rocket.net,Site Reliability Engineer (SRE),"Jupiter, United States",https://apply.workable.com/rocket-dot-n-et/j/64462A130D/,2026-07-31T00:00:00.000Z,workable,2026-09-01T03:52:10Z,Support,full,Remote,Apache; Bash; CDN; Cloudflare; DNS; Datadog; Incident Response; Linux; MariaDB; MySQL; Nginx; Observability; PHP; Redis; Technical Support; WAF; WordPress,Infrastructure / SRE,Unknown,Remote,,,
workable:rocket-dot-n-et:21320F1D94,Rocket.net,WordPress Support Engineer,"Jupiter, United States",https://apply.workable.com/rocket-dot-n-et/j/21320F1D94/,2026-06-18T00:00:00.000Z,workable,2026-09-01T03:52:10Z,Support,full,Remote,Apache; CDN; Cloudflare; DNS; Linux; MySQL; Nginx; PHP; Redis; WAF; WP-CLI; WordPress; cPanel,Customer Support,Unknown,Remote,,,
generic:Servebolt:https://careers.servebolt.com/jobs/8011054-senior-systems-engineer,Servebolt,Senior Systems Engineer,,https://careers.servebolt.com/jobs/8011054-senior-systems-engineer,,generic,2026-09-01T03:52:10Z,,,,Ansible; Apache; Bash; CI/CD; DNS; Go; Incident Response; Linux; MariaDB; MongoDB; Node.js; Observability; PHP; PostgreSQL; Python; TypeScript,Infrastructure / SRE,Senior,Unknown,,,
generic:Servebolt:https://careers.servebolt.com/jobs/5701734-controller-business-administrator,Servebolt,Controller & Business Administrator,,https://careers.servebolt.com/jobs/5701734-controller-business-administrator,,generic,2026-09-01T03:52:10Z,,,,Apache,Finance,Unknown,Unknown,,,
